Customer ID,Recency,Frequency,Monetary,Cluster
14179.0,41,2,464.24,1
14180.0,11,33,3070.98,1
14181.0,411,2,143.35,0
14182.0,444,4,246.59,0
14183.0,411,2,188.72,0
14184.0,67,1,130.04,1
14185.0,331,1,179.2,0
14186.0,427,5,153.06,0
14187.0,474,1,38.4,3
14188.0,31,6,128.38,1
14189.0,2,16,777.6,1
14190.0,666,1,39.95,3
14191.0,2,15,533.96,1
14192.0,388,1,23.44,0
14193.0,68,3,170.96,1
14194.0,5,36,3086.52,1
14195.0,202,6,55.4,0
14196.0,107,1,19.59,1
14197.0,411,1,93.5,0
14198.0,18,9,479.86,1
14199.0,218,4,88.9,0
14200.0,617,1,83.25,3
14201.0,60,10,154.1,1
14202.0,381,3,245.17999999999998,0
14203.0,397,1,86.34,0
14204.0,2,4,624.69,1
14205.0,17,9,464.66,1
14206.0,239,3,160.60999999999999,0
14207.0,688,1,8.9,3
14208.0,95,2,94.89,1
14209.0,11,15,1191.6,1
14210.0,106,16,1171.45,1
14211.0,53,18,654.79,1
14212.0,90,2,32.54,1
14213.0,405,1,24.45,0
14214.0,31,5,156.83,1
14215.0,12,9,538.87,1
14216.0,3,5,364.18,1
14217.0,2,23,1018.92,1
14218.0,43,1,17.28,1
14219.0,4,3,167.29,1
14220.0,247,4,148.07,0
14221.0,42,17,1155.56,1
14222.0,177,1,69.98,0
14223.0,92,3,233.99,1
14224.0,110,9,971.67,1
14225.0,435,4,250.99,0
14226.0,29,6,268.02,1
14227.0,26,15,982.65,1
14228.0,438,3,180.47,0
14229.0,52,7,283.08,1
14230.0,436,3,181.48,0
14231.0,184,4,222.41,0
14232.0,43,5,209.74,1
14233.0,49,7,227.17000000000002,1
14234.0,22,4,252.98,1
14235.0,75,9,316.98,1
14236.0,81,5,145.49,1
14237.0,373,2,180.07999999999998,0
14238.0,326,3,42.94,0
14239.0,43,21,778.89,1
14240.0,30,3,194.27,1
14241.0,184,2,22.05,0
14242.0,235,2,59.53,0
14243.0,9,17,1377.16,1
14244.0,661,1,19.96,3
14245.0,220,2,337.93,0
14246.0,111,3,223.01,1
14247.0,278,5,455.78,0
14248.0,318,3,119.29,0
14249.0,411,12,1166.161,0
14250.0,7,3,276.08,1
14251.0,2,5,161.4,1
14252.0,381,1,126.33,0
14253.0,493,2,70.75,3
14254.0,433,1,56.99,0
14255.0,546,1,1000.63,3
14256.0,260,5,542.09,0
14257.0,64,9,569.42,1
14258.0,9,25,1198.84,1
14259.0,142,1,14.15,1
14260.0,471,3,156.10999999999999,3
14261.0,51,2,263.33,1
14262.0,8,8,298.97,1
14263.0,423,1,37.74,0
14264.0,155,6,448.37,1
14265.0,109,4,377.19,1
14266.0,428,1,1.69,0
14267.0,163,3,241.51,1
14268.0,471,1,65.25,3
14269.0,439,1,78.97,0
14270.0,332,1,132.55,0
14271.0,226,2,96.89,0
14272.0,74,4,148.22,1
14273.0,51,4,72.06,1
14274.0,686,1,25.0,3
14275.0,396,6,44.74,0
14276.0,99,7,255.26,1
14277.0,15,9,1471.5,1
14278.0,410,1,33.97,0
14279.0,521,2,13.59,3
14280.0,197,1,37.87,0
14281.0,408,1,47.0,0
14282.0,3,25,408.4,1
14283.0,463,4,79.15,3
14284.0,31,3,276.58,1
14285.0,21,8,278.68,1
14286.0,24,7,712.91,1
14287.0,8,3,17.22,1
14288.0,213,1,48.1,0
14289.0,9,6,251.28,1
14290.0,11,8,569.57,1
14291.0,2,23,1171.98,1
14292.0,8,16,593.44,1
14293.0,3,9,392.12,1
14294.0,407,1,76.97,0
14295.0,40,5,244.05,1
14296.0,421,2,93.14,0
14297.0,18,4,145.2,1
14298.0,8,82,4519.96,1
14299.0,8,27,1009.48,1
14300.0,19,1,4.1499999999999995,1
14301.0,117,4,137.28,1
14302.0,431,3,81.4,0
14303.0,407,2,32.35,0
14304.0,223,3,327.24,0
14305.0,71,3,247.09,1
14306.0,51,6,151.66,1
14307.0,89,10,836.51,1
14308.0,549,2,1147.02,3
14309.0,8,11,482.42,1
14310.0,433,1,51.0,0
14311.0,243,2,132.25,0
14312.0,47,11,721.96,1
14314.0,107,2,10.53,1
14315.0,45,8,486.49,1
14316.0,422,5,26.3,0
14317.0,65,1,74.34,1
14318.0,460,1,14.74,3
14319.0,424,1,49.47,0
14320.0,207,5,296.38,0
14321.0,11,7,301.03000000000003,1
14322.0,429,4,52.95,0
14323.0,115,2,107.87,1
14324.0,410,2,126.21000000000001,0
14325.0,570,1,20.75,3
14326.0,242,3,182.68,0
14327.0,163,6,234.15,1
14328.0,438,1,445.05,0
14329.0,17,15,1768.59,1
14330.0,624,1,33.99,3
14331.0,124,2,84.53999999999999,1
14332.0,23,5,165.68,1
14333.0,68,1,120.95,1
14334.0,17,12,802.22,1
14335.0,16,2,144.24,1
14336.0,17,4,145.36,1
14338.0,161,3,148.29,1
14339.0,243,2,45.95,0
14340.0,219,1,17.6,0
14341.0,45,18,672.02,1
14342.0,21,6,102.75,1
14343.0,421,4,573.68,0
14344.0,127,20,870.6800000000001,1
14345.0,39,1,20.94,1
14346.0,121,5,507.53000000000003,1
14347.0,737,1,16.4,3
14348.0,260,1,53.32,0
14349.0,10,1,71.9,1
14350.0,274,3,242.2,0
14351.0,165,1,4.25,0
14352.0,157,4,181.7,1
14353.0,215,3,41.65,0
14354.0,6,2,11.14,1
14355.0,366,3,161.78,0
14356.0,80,2,128.79,1
14357.0,43,1,79.96000000000001,1
14358.0,389,2,39.79,0
14359.0,19,3,215.75,1
14360.0,32,4,365.85,1
14361.0,579,1,37.94,3
14362.0,22,1,95.47,1
14363.0,402,2,27.42,0
14364.0,109,8,208.8,1
14365.0,395,2,100.08,0
14366.0,525,1,8.5,3
14367.0,8,16,1664.08,1
14368.0,320,1,49.0,0
14369.0,642,2,76.1,3
14370.0,451,6,290.34,0
14371.0,295,1,15.1,0
14372.0,443,2,159.67,0
14373.0,358,1,46.5,0
14374.0,541,1,58.55,3
14375.0,185,3,592.91,0
14376.0,683,1,70.74,3
14377.0,191,2,100.65,0
14378.0,622,1,33.25,3
14379.0,44,4,427.68,1
14380.0,682,1,48.96,3
14381.0,52,2,187.17,1
14382.0,26,2,546.23,1
14383.0,38,3,196.23,1
14384.0,501,1,5.85,3
14385.0,9,3,22.630000000000003,1
14386.0,297,1,27.200000000000003,0
14387.0,33,3,473.5,1
14388.0,10,16,1127.11,1
14389.0,65,5,178.59,1
14390.0,10,13,1611.17,1
14391.0,577,1,11.3,3
14392.0,432,1,38.0,0
14393.0,218,1,26.950000000000003,0
14394.0,565,1,15.6,3
14395.0,2,20,2387.29,1
14396.0,65,7,803.4,1
14397.0,3,19,180.87,1
14398.0,401,2,207.73000000000002,0
14399.0,394,8,509.83,0
14400.0,149,3,120.47,1
14401.0,4,22,472.78000000000003,1
14402.0,652,1,9.2,3
14403.0,130,6,146.99,1
14404.0,34,13,684.93,1
14405.0,387,1,3.9,0
14406.0,119,1,30.36,1
14407.0,107,6,259.24,1
14408.0,11,11,244.13,1
14409.0,71,9,252.24,1
14410.0,92,11,986.2,1
14411.0,311,1,114.45,0
14412.0,43,3,147.83,1
14413.0,362,4,590.5500000000001,0
14414.0,92,8,212.06,1
14415.0,1,23,3918.32,1
14416.0,22,2,23.36,1
14417.0,388,1,329.34000000000003,0
14418.0,4,3,265.44,1
14419.0,11,7,586.0600000000001,1
14420.0,99,4,261.86,1
14421.0,57,6,243.98,1
14422.0,1,19,1627.82,1
14423.0,218,3,37.62,0
14424.0,18,1,6.71,1
14425.0,435,3,128.18,0
14426.0,24,17,2001.55,1
14427.0,50,4,420.20000000000005,1
14428.0,7,5,602.11,1
14429.0,404,1,53.27,0
14430.0,512,3,136.95,3
14431.0,303,4,274.26,0
14432.0,10,6,554.21,1
14433.0,466,1,191.1,3
14434.0,22,6,53.42,1
14435.0,502,1,1.67,3
14436.0,99,2,21.37,1
14437.0,366,5,147.65,0
14438.0,306,1,14.35,0
14439.0,320,5,685.44,0
14440.0,8,13,629.6,1
14441.0,1,11,857.21,1
14442.0,205,7,1467.73,1
14443.0,54,5,378.88,1
14444.0,456,1,16.44,3
14445.0,456,1,86.95,3
14446.0,1,5,600.51,1
14447.0,19,6,275.95,1
14448.0,9,2,54.35,1
14449.0,19,8,982.24,1
14450.0,181,7,224.45000000000002,1
14451.0,60,12,1134.1200000000001,1
14452.0,11,4,410.47,1
14453.0,190,1,83.1,0
14454.0,376,5,379.09,0
14455.0,432,4,108.24,0
14456.0,5,9,1722.49,1
14457.0,311,1,5.0200000000000005,0
14458.0,381,1,62.98,0
14459.0,155,2,409.661,1
14460.0,110,9,51.79,1
14461.0,148,13,2240.28,1
14462.0,66,12,843.72,1
14463.0,98,4,52.26,1
14464.0,568,2,14.75,3
14465.0,247,11,517.09,0
14466.0,29,13,644.87,1
14467.0,18,12,730.5600000000001,1
14468.0,734,1,63.47,3
14469.0,416,4,573.16,0
14470.0,12,3,281.52,1
14471.0,591,2,129.21,3
14472.0,104,9,934.74,1
14473.0,74,2,28.75,1
14474.0,46,2,544.8,1
14475.0,72,4,146.96,1
14476.0,257,1,62.15,0
14477.0,20,7,25.52,1
14478.0,382,4,150.29,0
14479.0,254,4,461.62,0
14480.0,11,4,181.59,1
14481.0,165,5,354.1,1
14482.0,18,12,647.36,1
14483.0,282,2,21.67,0
14484.0,50,4,110.85,1
14485.0,39,1,126.1,1
14486.0,512,2,11.7,3
14487.0,27,7,472.63,1
14488.0,68,1,98.04,1
14489.0,207,4,215.86,0
14490.0,406,2,152.87,0
14491.0,175,2,93.82000000000001,0
14492.0,430,7,401.8,0
14493.0,7,10,1029.01,1
14494.0,26,3,31.49,1
14495.0,51,3,20.55,1
14496.0,312,7,583.19,0
14497.0,309,2,170.86,0
14498.0,43,10,1126.56,1
14499.0,26,7,667.2,1
14500.0,88,3,43.5,1
14501.0,184,2,21.75,0
14502.0,20,11,1484.48,1
14503.0,3,6,437.26,1
14504.0,47,4,372.65,1
14505.0,17,19,4810.47,1
14506.0,17,7,1674.03,1
14507.0,24,11,909.62,1
14508.0,22,5,649.57,1
14509.0,534,1,87.75,3
14510.0,376,3,162.57,0
14511.0,11,5,170.12,1
14512.0,188,7,235.98,1
14513.0,101,6,43.11,1
14514.0,61,9,869.46,1
14515.0,18,12,491.73,1
14516.0,516,1,105.2,3
14517.0,33,2,96.0,1
14518.0,64,1,43.19,1
14519.0,684,2,109.44,3
14520.0,2,2,12.83,1
14521.0,491,1,41.050000000000004,3
14522.0,24,8,119.54,1
14523.0,108,1,32.64,1
14524.0,32,13,1201.53,1
14525.0,20,17,1582.04,1
14526.0,389,1,84.53,0
14527.0,3,122,14014.34,2
14528.0,37,1,35.53,1
14529.0,60,3,450.81,1
14530.0,26,16,1794.66,1
14531.0,480,1,71.48,3
14532.0,236,11,1465.21,1
14533.0,25,11,193.4,1
14534.0,3,26,2392.75,1
14535.0,60,9,2383.25,1
14536.0,260,1,91.8,0
14537.0,58,2,91.02,1
14538.0,65,5,399.98,1
14539.0,16,2,66.53,1
14540.0,10,11,1020.3,1
14541.0,59,14,478.81,1
14542.0,186,1,27.05,0
14543.0,29,39,1510.33,1
14544.0,24,3,416.33,1
14545.0,674,1,94.94,3
14546.0,5,11,2001.32,1
14547.0,4,8,1051.8,1
14548.0,151,9,343.27,1
14549.0,311,4,420.88,0
14550.0,11,4,240.91,1
14551.0,18,7,251.10999999999999,1
14552.0,152,3,318.09,1
14553.0,19,9,777.42,1
14554.0,10,4,595.48,1
14555.0,57,6,452.44,1
14556.0,596,3,559.99,3
14557.0,85,1,25.44,1
14558.0,654,3,119.45,3
14559.0,390,1,2.1,0
14560.0,7,44,870.05,1
14561.0,76,3,137.01,1
14562.0,4,26,1943.6200000000001,1
14563.0,510,2,477.42,3
14564.0,435,2,373.89,0
14565.0,96,5,594.49,1
14566.0,111,4,27.36,1
14567.0,57,2,122.49,1
14568.0,435,1,92.12,0
14569.0,1,4,99.66,1
14570.0,281,3,223.5,0
14571.0,425,1,87.89999999999999,0
14572.0,3,11,1649.52,1
14573.0,180,13,1721.23,1
14574.0,733,1,30.45,3
14575.0,488,1,238.51,3
14576.0,372,1,5.9,0
14577.0,13,7,492.22,1
14578.0,3,1,58.83,1
14579.0,432,1,49.8,0
14580.0,518,1,4.95,3
14581.0,17,2,192.10999999999999,1
14582.0,41,1,20.34,1
14583.0,6,8,1134.91,1
14584.0,169,8,605.72,1
14585.0,50,5,205.08,1
14586.0,277,1,13.27,0
14587.0,19,9,915.0,1
14588.0,578,1,44.79,3
14589.0,372,1,47.7,0
14590.0,425,20,784.69,0
14591.0,15,4,553.71,1
14592.0,35,3,335.32,1
14593.0,22,12,1563.79,1
14594.0,7,2,270.78,1
14595.0,20,8,354.73,1
14596.0,627,1,192.78,3
14597.0,11,6,193.35,1
14598.0,44,2,130.17,1
14599.0,390,2,196.14000000000001,0
14600.0,306,2,204.92000000000002,0
14601.0,11,1,10.04,1
14602.0,656,1,110.32000000000001,3
14603.0,275,1,3.3,0
14604.0,633,1,46.66,3
14605.0,374,4,376.52,0
14606.0,1,192,18575.84,2
14607.0,16,22,541.86,1
14608.0,4,11,168.88,1
14609.0,72,10,3.4,1
14610.0,396,2,20.1,0
14611.0,444,2,82.3,0
14612.0,415,1,98.4,0
14613.0,680,1,1.06,3
14614.0,386,1,52.56,0
14615.0,394,5,163.61,0
14616.0,243,5,16.12,0
14617.0,403,2,25.77,0
14618.0,9,7,230.01,1
14619.0,246,2,226.87,0
14620.0,206,2,88.98,0
14621.0,1,9,428.94,1
14622.0,185,1,67.46000000000001,0
14623.0,32,10,833.24,1
14624.0,57,6,119.83,1
14625.0,196,11,1049.11,1
14626.0,24,11,689.84,1
14627.0,379,1,75.45,0
14628.0,91,5,303.96,1
14629.0,4,2,568.3,1
14630.0,484,1,107.2,3
14631.0,51,6,242.1,1
14632.0,263,1,20.32,0
14633.0,266,1,108.05,0
14634.0,438,4,228.49,0
14635.0,454,1,58.15,0
14636.0,36,2,85.07000000000001,1
14637.0,677,1,10.12,3
14638.0,51,1,66.55,1
14639.0,52,9,1296.78,1
14640.0,24,10,700.79,1
14641.0,22,1,9.030000000000001,1
14642.0,59,1,6.01,1
14643.0,170,5,171.85,1
14644.0,68,7,304.55,1
14645.0,157,3,164.11,1
14646.0,2,151,9436.08,2
14647.0,201,2,170.31,0
14648.0,416,15,957.54,0
14649.0,5,9,1707.9,1
14650.0,589,1,27.4,3
14651.0,67,9,895.89,1
14652.0,77,1,86.6,1
14653.0,1,12,1397.82,1
14654.0,738,1,35.85,3
14655.0,8,7,297.87,1
14656.0,169,5,644.4,1
14657.0,18,6,563.16,1
14658.0,5,2,162.06,1
14659.0,9,9,743.19,1
14660.0,87,2,70.76,1
14661.0,27,1,15.8,1
14662.0,29,7,636.19,1
14663.0,430,2,152.95,0
14664.0,20,2,196.29,1
14665.0,61,7,505.85,1
14666.0,24,1,25.999999999999996,1
14667.0,11,54,4360.45,1
14668.0,445,1,26.34,0
14669.0,242,7,1052.32,0
14670.0,280,3,343.45,0
14671.0,549,2,176.73,3
14672.0,235,4,299.85,0
14673.0,3,7,370.79,1
14674.0,509,1,37.519999999999996,3
14675.0,16,2,496.86,1
14676.0,31,12,220.03,1
14677.0,593,1,33.18,3
14678.0,579,1,83.48,3
14679.0,382,3,199.68,0
14680.0,25,58,3551.44,1
14681.0,71,6,122.6,1
14682.0,188,6,262.04,0
14683.0,588,1,24.55,3
14684.0,26,6,885.5,1
14685.0,576,8,626.3,3
14686.0,414,5,526.67,0
14687.0,107,3,119.37,1
14688.0,8,28,1097.07,1
14689.0,209,1,28.35,0
14690.0,44,4,325.67,1
14691.0,31,5,260.32,1
14692.0,137,12,481.08,1
14693.0,265,7,260.65999999999997,0
14694.0,617,1,41.08,3
14695.0,519,3,300.55,3
14696.0,4,8,427.85,1
14697.0,218,2,71.22,0
14698.0,2,5,603.27,1
14699.0,214,4,111.05,0
14700.0,32,5,456.8,1
14701.0,11,15,1895.8,1
14702.0,1,29,2669.05,1
14703.0,15,1,45.13,1
14704.0,11,11,1086.32,1
14705.0,199,1,1.79,0
14706.0,619,1,79.74,3
14707.0,436,2,2.9,0
14708.0,3,5,219.67,1
14709.0,15,25,1218.54,1
14710.0,14,13,907.98,1
14711.0,10,11,1697.92,1
14712.0,29,4,113.35000000000001,1
14713.0,9,21,1587.85,1
14714.0,24,4,250.41,1
14715.0,25,8,462.66,1
14716.0,43,3,161.81,1
14717.0,733,1,36.45,3
14718.0,410,1,21.72,0
14719.0,2,5,559.38,1
14720.0,6,3,212.55,1
14721.0,379,1,72.07,0
14722.0,147,3,311.3,1
14723.0,10,11,1029.59,1
14724.0,590,1,107.91,3
14725.0,25,4,311.21,1
14726.0,655,1,37.85,3
14727.0,274,3,110.87,0
14728.0,413,1,48.68,0
14729.0,374,3,430.87,0
14730.0,1,8,1265.42,1
14731.0,47,3,94.6,1
14732.0,8,19,1103.05,1
14733.0,16,15,1358.22,1
14734.0,426,4,306.33,0
14735.0,4,56,1422.61,1
14736.0,485,2,301.83,3
14737.0,4,4,173.83,1
14738.0,43,9,328.88,1
14739.0,4,25,640.2,1
14740.0,197,11,782.37,1
14741.0,12,7,207.48,1
14742.0,435,1,84.8,0
14743.0,593,1,3.9899999999999998,3
14744.0,16,14,476.34,1
14745.0,113,12,290.12,1
14746.0,406,4,13.75,0
14747.0,249,1,104.4,0
14748.0,29,10,372.73,1
14749.0,480,1,30.69,3
14750.0,736,1,84.3,3
14751.0,684,2,18.450000000000003,3
14752.0,44,1,12.52,1
14753.0,87,2,140.41,1
14754.0,45,6,361.47,1
14755.0,10,25,1882.58,1
14756.0,15,3,449.03,1
14757.0,75,1,74.56,1
14758.0,145,7,822.43,1
14759.0,5,3,550.2,1
14760.0,297,1,14.350000000000001,0
14761.0,59,3,66.91,1
14762.0,264,2,56.03,0
14764.0,47,1,8.95,1
14765.0,29,3,116.09,1
14766.0,8,11,923.12,1
14767.0,474,1,94.33,3
14768.0,17,2,19.55,1
14769.0,3,17,3818.88,1
14770.0,232,8,772.87,0
14771.0,621,2,53.839999999999996,3
14772.0,112,1,31.580000000000002,1
14773.0,593,1,50.0,3
14774.0,529,1,67.64999999999999,3
14775.0,58,3,86.12,1
14776.0,51,15,194.52,1
14777.0,404,1,58.01,0
14778.0,127,2,109.95,1
14779.0,281,3,279.8,0
14780.0,55,2,74.7,1
14782.0,320,1,15.100000000000001,0
14783.0,659,1,42.82,3
14784.0,26,3,78.99000000000001,1
14785.0,10,2,2.83,1
14786.0,550,1,7.04,3
14787.0,471,1,34.32,3
14788.0,7,3,161.15,1
14789.0,29,1,12.34,1
14790.0,17,10,257.33,1
14791.0,607,1,65.79,3
14792.0,64,1,6.2,1
14793.0,21,2,102.7,1
14794.0,3,10,630.96,1
14795.0,166,1,44.0,0
14796.0,1,27,3176.9900000000002,1
14797.0,507,1,66.73,3
14798.0,53,8,75.83,1
14799.0,51,2,97.71,1
14800.0,48,17,1598.67,1
14801.0,61,1,145.34,1
14802.0,438,2,1502.98,0
14803.0,162,3,127.01,1
14804.0,9,1,50.89,1
14805.0,15,7,624.79,1
14806.0,75,2,38.83,1
14807.0,391,2,128.24,0
14808.0,40,8,819.34,1
14809.0,621,2,69.76,3
14810.0,41,13,774.37,1
14811.0,387,1,79.95,0
14812.0,599,1,79.42,3
14813.0,370,4,556.02,0
14814.0,581,1,81.47,3
14815.0,37,2,87.71000000000001,1
14816.0,197,1,265.9,0
14817.0,200,7,936.31,1
14818.0,74,6,387.3,1
14819.0,64,4,215.26,1
14820.0,21,9,257.93,1
14821.0,367,7,210.89000000000001,0
14822.0,485,1,24.1,3
14823.0,180,3,296.43,0
14824.0,10,10,401.34000000000003,1
14825.0,4,24,787.32,1
14826.0,582,2,30.450000000000003,3
14828.0,197,13,190.58,1
14829.0,29,7,248.14000000000001,1
14830.0,53,1,68.99,1
14831.0,680,3,260.66,3
14832.0,630,1,322.69,3
14833.0,499,1,14.0,3
14834.0,18,7,354.46,1
14835.0,529,2,3.3,3
14836.0,10,3,16.75,1
14837.0,90,9,341.56,1
14838.0,423,2,218.34,0
14839.0,418,3,172.59,0
14840.0,268,2,63.13,0
14841.0,53,14,947.92,1
14842.0,44,4,772.3100000000001,1
14843.0,437,1,13.899999999999999,0
14844.0,64,10,804.78,1
14845.0,600,1,0.25,3
14846.0,427,1,29.22,0
14847.0,149,3,259.74,1
14848.0,405,1,14.69,0
14849.0,22,43,1773.71,1
14850.0,312,7,387.90999999999997,0
14851.0,23,3,90.85000000000001,1
14852.0,58,18,741.98,1
14853.0,24,5,178.59,1
14854.0,78,11,590.36,1
14855.0,119,7,620.98,1
14856.0,36,3,206.77,1
14857.0,60,7,685.001,1
14858.0,506,1,21.45,3
14859.0,13,5,203.71,1
14860.0,19,1,9.93,1
14861.0,52,10,197.49,1
14862.0,26,2,103.42,1
14863.0,29,1,22.23,1
14865.0,7,4,4.8100000000000005,1
14866.0,11,19,453.97,1
14867.0,186,16,748.24,1
14868.0,3,12,544.72,1
14869.0,9,6,612.24,1
14870.0,262,6,313.75,0
14871.0,3,9,682.4,1
14872.0,484,3,76.68,3
14873.0,210,2,221.49,0
14874.0,535,1,7.180000000000001,3
14875.0,108,3,404.44,1
14876.0,521,2,32.36,3
14877.0,418,2,206.55,0
14878.0,13,25,1011.05,1
14879.0,685,1,83.59,3
14880.0,77,3,175.69,1
14881.0,20,1,23.34,1
14882.0,27,14,261.73,1
14883.0,19,6,64.71,1
14884.0,669,1,15.0,3
14885.0,132,3,45.3,1
14886.0,253,1,56.3,0
14887.0,79,1,9.67,1
14888.0,207,1,44.2,0
14889.0,336,1,22.6,0
14890.0,254,3,127.52,0
14891.0,148,4,126.01,1
14892.0,691,1,45.65,3
14893.0,10,3,330.25,1
14894.0,85,3,135.17000000000002,1
14895.0,8,38,4017.54,1
14896.0,205,8,757.1,1
14897.0,8,8,551.43,1
14898.0,23,14,925.45,1
14899.0,395,1,518.54,0
14900.0,522,1,0.29,3
14901.0,11,12,505.66,1
14902.0,26,3,155.05,1
14903.0,21,5,980.74,1
14904.0,2,4,171.98,1
14905.0,158,8,187.34,1
14906.0,445,1,68.44,0
14907.0,3,16,1065.64,1
14908.0,74,2,46.949999999999996,1
14909.0,437,3,228.97,0
14910.0,3,4,86.53,1
14911.0,1,398,57753.06,2
14912.0,17,6,178.73,1
14913.0,36,8,459.03000000000003,1
14915.0,91,11,336.73,1
14916.0,71,8,269.83,1
14917.0,597,2,64.75,3
14918.0,116,9,559.19,1
14919.0,539,1,41.85,3
14920.0,213,3,342.96,0
14921.0,30,2,154.06,1
14922.0,394,2,199.42000000000002,0
14923.0,51,1,151.60999999999999,1
14924.0,246,3,308.31,0
14926.0,382,2,9.65,0
14927.0,397,1,46.6,0
14928.0,628,1,29.28,3
14929.0,32,2,74.0,1
14930.0,109,6,1314.23,1
14931.0,5,5,498.06,1
14932.0,366,2,410.03,0
14933.0,444,4,11.8,0
14934.0,82,5,667.1,1
14935.0,297,2,44.0,0
14936.0,34,12,2041.03,1
14937.0,57,3,115.6,1
14938.0,562,2,212.87,3
14940.0,418,2,52.55,0
14941.0,579,1,16.4,3
14942.0,402,4,47.44,0
14943.0,663,1,15.920000000000002,3
14944.0,30,19,1015.27,1
14945.0,414,1,17.05,0
14946.0,14,1,14.05,1
14947.0,72,6,277.37,1
14948.0,23,6,176.76,1
14949.0,469,4,77.05,3
14950.0,19,1,98.67,1
14951.0,79,1,37.9,1
14952.0,60,32,1121.59,1
14953.0,25,4,534.88,1
14954.0,12,2,390.83,1
14955.0,733,1,81.42,3
14956.0,421,1,2.12,0
14957.0,253,2,77.03999999999999,0
14958.0,147,6,408.77,1
14959.0,64,4,86.14,1
14960.0,8,2,48.7,1
14961.0,11,22,1969.9,1
14962.0,271,4,71.59,0
14963.0,10,12,1092.71,1
14964.0,247,1,44.26,0
14965.0,96,2,196.56,1
14966.0,15,6,371.06,1
14967.0,50,6,97.89,1
14968.0,30,2,285.33,1
14969.0,704,1,42.11,3
14970.0,68,12,536.03,1
14971.0,35,3,496.33,1
14972.0,128,2,94.1,1
14973.0,107,3,680.3100000000001,1
14974.0,37,1,72.81,1
14975.0,57,2,46.97,1
14976.0,57,7,284.79,1
14977.0,726,1,9.84,3
14978.0,72,10,1534.68,1
14979.0,735,1,158.65,3
14980.0,737,1,83.7,3
14981.0,246,2,40.78,0
14982.0,572,1,97.73,3
14983.0,689,1,77.1,3
14984.0,19,6,252.04,1
14985.0,198,2,166.02,0
14986.0,376,2,230.75,0
14987.0,16,8,52.55,1
14988.0,212,7,530.76,0
14989.0,662,1,55.7,3
14990.0,612,2,99.86,3
14991.0,430,1,85.31,0
14992.0,442,1,50.839999999999996,0
14993.0,564,1,17.14,3
14994.0,382,5,670.61,0
14995.0,39,2,158.78,1
14996.0,481,2,92.88,3
14997.0,46,4,27.25,1
14998.0,170,4,435.36,1
14999.0,593,1,29.12,3
15000.0,48,1,218.26,1
15001.0,394,2,200.35,0
15002.0,116,9,1012.99,1
15003.0,473,6,761.96,3
15004.0,147,1,489.12,1
15005.0,16,56,6007.41,1
15006.0,51,2,520.32,1
15007.0,159,1,37.93,0
15008.0,480,2,3.6,3
15009.0,12,3,447.39,1
15010.0,36,1,63.370000000000005,1
15011.0,396,2,41.57,0
15012.0,54,3,677.26,1
15013.0,488,10,564.11,3
15014.0,43,2,60.660000000000004,1
15015.0,501,13,625.71,3
15016.0,173,5,352.82,1
15017.0,34,1,65.25,1
15018.0,39,3,238.23,1
15019.0,267,1,155.98,0
15020.0,379,1,89.41,0
15021.0,9,12,1875.41,1
15022.0,12,5,451.89,1
15023.0,3,20,3971.11,1
15024.0,10,16,1017.74,1
15025.0,33,2,442.7,1
15026.0,80,5,297.59,1
15027.0,31,10,339.6,1
15028.0,8,6,282.01,1
15029.0,620,1,27.22,3
15030.0,72,8,117.78999999999999,1
15031.0,4,14,1147.48,1
15032.0,256,8,252.25,0
15033.0,5,10,1063.25,1
15034.0,16,14,2326.71,1
15035.0,90,1,57.47,1
15036.0,72,3,267.73,1
15037.0,376,2,106.93,0
15038.0,59,9,1013.53,1
15039.0,10,93,9067.73,1
15040.0,542,1,7.49,3
15041.0,170,2,190.99,0
15042.0,199,2,30.89,0
15043.0,31,6,171.82,1
15044.0,19,35,4388.8,1
15045.0,152,2,83.03,1
15046.0,9,25,1238.1,1
15047.0,270,1,49.94,0
15048.0,65,4,312.14,1
15049.0,274,1,5.49,0
15050.0,25,5,413.56,1
15051.0,23,9,704.22,1
15052.0,319,1,105.34,0
15053.0,5,3,111.97,1
15054.0,12,2,195.26,1
15055.0,475,3,267.02,3
15056.0,520,1,22.25,3
15057.0,275,5,233.67,0
15058.0,25,16,1037.12,1
15059.0,41,19,1834.71,1
15060.0,8,4,209.13,1
15061.0,4,127,2342.44,1
15062.0,71,8,408.27,1
15063.0,213,1,42.85,0
15064.0,410,4,320.0,0
15065.0,38,5,841.06,1
15066.0,53,1,187.34,1
15067.0,78,5,700.41,1
15068.0,46,4,510.03,1
15069.0,179,1,316.64,0
15070.0,373,3,118.7,0
15071.0,94,4,253.48,1
15072.0,479,1,18.35,3
15073.0,10,8,576.68,1
15074.0,105,3,144.46,1
15075.0,78,1,89.45,1
15076.0,173,3,266.22,0
15077.0,495,2,164.47,3
15078.0,7,53,2132.1,1
15079.0,213,11,593.78,1
15080.0,428,2,74.05,0
15081.0,22,12,498.33,1
15082.0,669,1,13.45,3
15083.0,257,1,33.35,0
15084.0,380,2,184.73999999999998,0
15085.0,730,1,20.91,3
15086.0,565,2,31.740000000000002,3
15087.0,282,1,30.54,0
15088.0,21,2,300.39,1
15089.0,10,6,481.39,1
15090.0,308,1,81.92,0
15091.0,68,3,144.61,1
